dataset,image,psnr_db,ssim,rmse
LC25000,lungn4066.jpeg,24.998826207085898,0.9424442065588977,14.341641760802084
LC25000,lungn1270.jpeg,18.02752492860628,0.9393473296184309,32.00102830930043
LC25000,lungn3023.jpeg,19.749931558603933,0.8947543429821665,26.244820241510265
LC25000,lungn4031.jpeg,20.471061206942505,0.9053097012488062,24.15389199953174
LC25000,lungn4160.jpeg,21.004963510387853,0.9315822220180824,22.71391545396627
LC25000,lungn2788.jpeg,24.174383029770002,0.9537231067442372,15.769612762148391
LC25000,lungn4625.jpeg,21.18342454662732,0.9301616412418284,22.251994970246788
LC25000,lungn3710.jpeg,17.230276459561853,0.9104710601540141,35.077316182972496
LC25000,lungn3371.jpeg,15.928433894512775,0.8897938567577753,40.749143584963676
LC25000,lungn2234.jpeg,20.624975813352947,0.9175941834173645,23.729653120985482
LC25000,lungn4342.jpeg,21.217620967738164,0.9196156362143091,22.164560904745848
LC25000,lungn1432.jpeg,19.161951139144865,0.9075024808971482,28.082943323422512
LC25000,lungn1922.jpeg,23.54571824916092,0.9366834875336724,16.95330081034031
LC25000,lungn4377.jpeg,17.31807619499353,0.8552212207433904,34.724529556583924
LC25000,lungn1625.jpeg,18.76518264813773,0.9036451401530442,29.395513289935526
LC25000,lungn3984.jpeg,21.773352417411637,0.9210321851325755,20.790865053443557
LC25000,lungn3045.jpeg,18.88363068280595,0.9049428081228473,28.997372416872373
LC25000,lungn2756.jpeg,19.83213757131952,0.8843885967107701,25.997602661985283
LC25000,lungn2556.jpeg,21.394561607043954,0.9033321031538707,21.717613509641918
LC25000,lungn4695.jpeg,23.39327073560622,0.946482769795853,17.253477572231734
LC25000,lungn3831.jpeg,24.177867806015456,0.9493804955532635,15.76328726734717
LC25000,lungn1459.jpeg,19.777836526203888,0.9272523941164367,26.160639377151064
LC25000,lungn2768.jpeg,18.25781299632348,0.8688686322348064,31.163737004668377
LC25000,lungn2348.jpeg,18.619312470233037,0.8874078268924057,29.89334792949809
LC25000,lungn2595.jpeg,21.10594873799147,0.9249471614620571,22.45136464430296
LC25000,lungn4642.jpeg,20.762735083688554,0.9310821746807516,23.356266728510892
LC25000,lungn1382.jpeg,23.304501028696684,0.9340449891042972,17.43071206855501
LC25000,lungn3469.jpeg,17.587492035537906,0.9010332959761403,33.66398918827379
LC25000,lungn2571.jpeg,21.766836991277493,0.9351741717350598,20.806466467892164
LC25000,lungn3815.jpeg,22.961955239891747,0.934050635203068,18.13186256016508
LC25000,lungn2049.jpeg,17.917594742652337,0.9307829882973926,32.40861288712861
LC25000,lungn4800.jpeg,18.091326297537588,0.9099982067043454,31.76682902353895
LC25000,lungn4250.jpeg,20.612375847918983,0.9183526428483373,23.7641009196128
LC25000,lungn2791.jpeg,21.150565804629032,0.9301776271855436,22.336333748614596
LC25000,lungn1859.jpeg,18.243862958823247,0.8987567540865874,31.21382796942713
LC25000,lungn3793.jpeg,17.48498441992497,0.9366010211713167,34.06363255973451
LC25000,lungn2315.jpeg,20.699484694824374,0.930915380019064,23.526967128383095
LC25000,lungn4649.jpeg,18.076492544645987,0.889235089743344,31.8211267312349
LC25000,lungn2974.jpeg,21.611703642305745,0.9332466803829238,21.181416416149187
LC25000,lungn3929.jpeg,18.776799184053715,0.9031195246073477,29.35622591608412
LC25000,lungn4749.jpeg,18.267058645839114,0.9232299694632572,31.130582577471543
LC25000,lungn2568.jpeg,23.380143787044968,0.918840658498231,17.279572394016146
LC25000,lungn3886.jpeg,20.316030348050166,0.9202742803834992,24.588875218107173
LC25000,lungn2185.jpeg,24.183774684307956,0.9555545638998799,15.75257101721315
LC25000,lungn4153.jpeg,20.263214465317702,0.9322086980012921,24.73884714273789
LC25000,lungn1681.jpeg,19.362536109848648,0.9126794161903864,27.441849294565056
LC25000,lungn3205.jpeg,19.44916195598377,0.8891245378211234,27.169527304973386
LC25000,lungn4433.jpeg,20.62778267810224,0.9128681849914811,23.721986069150272
LC25000,lungn1987.jpeg,23.43248553298677,0.9200286059681946,17.17575765829881
LC25000,lungn3040.jpeg,18.93183176033903,0.91627226477468,28.83690139557582
LC25000,lungn1748.jpeg,17.397436206729616,0.9036598086152537,34.408708343470174
LC25000,lungn3287.jpeg,23.074656609944775,0.9469768408348388,17.89811729666332
LC25000,lungn3932.jpeg,22.325059144917965,0.9322012022925078,19.51134567370777
LC25000,lungn2646.jpeg,21.020236787313067,0.9266913341187396,22.674010377425397
LC25000,lungn2494.jpeg,20.52442706081059,0.922233951561701,24.005946140966294
LC25000,lungn2084.jpeg,18.994545955068077,0.8902744249480002,28.629441944666095
LC25000,lungn3630.jpeg,17.47635771228097,0.9365033780132834,34.097480903122474
LC25000,lungn3000.jpeg,21.7578895775991,0.9199292503136806,20.82791044058949
LC25000,lungn2855.jpeg,22.96074113236708,0.9330071427784487,18.134397196260213
LC25000,lungn3736.jpeg,18.64306236676153,0.8862228886326124,29.81172195865928
LC25000,lungn1404.jpeg,21.35269559965763,0.9244062395566482,21.822545137280095
LC25000,lungn1646.jpeg,25.323782804363276,0.9500787969750885,13.815004802174341
LC25000,lungn4900.jpeg,17.89861460909304,0.8947610862080925,32.47950860268245
LC25000,lungn2372.jpeg,20.677180931265493,0.9151383717802454,23.587457674395036
LC25000,lungn4478.jpeg,18.07606422170177,0.8988839664662013,31.82269594927947
LC25000,lungn1868.jpeg,20.688543355566637,0.9281591031637025,23.55662197522097
LC25000,lungn2640.jpeg,23.459789519368112,0.928186916131025,17.121850649458505
LC25000,lungn1720.jpeg,17.527254526422638,0.9065245690541511,33.89826372339488
LC25000,lungn2001.jpeg,23.174566319945335,0.9383104798753409,17.6934231646871
LC25000,lungn4209.jpeg,22.638087184125215,0.9357529083005919,18.82070212703306
LC25000,lungn3407.jpeg,23.901547024657965,0.9246667285820312,16.272820323578095
LC25000,lungn3764.jpeg,23.63584027252053,0.9226793820078406,16.77830816669858
LC25000,lungn1851.jpeg,23.11007311980932,0.9403429135365048,17.825286729450493
LC25000,lungn1915.jpeg,21.1646503147879,0.9264941836389635,22.300143858415968
LC25000,lungn2196.jpeg,18.142419894880643,0.9354914963101529,31.580513377854956
LC25000,lungn1994.jpeg,21.277336680372997,0.9188306426627278,22.012701600070812
LC25000,lungn3510.jpeg,22.236909803005084,0.9367820847258098,19.710366070550982
LC25000,lungn2869.jpeg,21.995075242481853,0.9367750111563232,20.266857705693795
LC25000,lungn3433.jpeg,23.27743494746192,0.9374380637505926,17.48511258601282
LC25000,lungn2929.jpeg,23.905221481499794,0.9407304746674892,16.26593776660995
LC25000,lungn4582.jpeg,17.40899847341637,0.9019472995490506,34.362935486447725
LC25000,lungn3231.jpeg,23.136880630674085,0.9365191027795898,17.770356844076403
LC25000,lungn4698.jpeg,17.553228641662535,0.9018252713405129,33.797046430170006
LC25000,lungn2075.jpeg,20.677180931265493,0.9151383717802454,23.587457674395036
LC25000,lungn2603.jpeg,18.66499273136521,0.9129201721018458,29.736547473325125
LC25000,lungn2277.jpeg,24.700084962241505,0.9430726121240424,14.843486858809165
LC25000,lungn1355.jpeg,20.212683911613205,0.9200679417901322,24.883185940512
LC25000,lungn3124.jpeg,18.88825734945239,0.906008106744133,28.981930653706158
LC25000,lungn3044.jpeg,23.322489683275496,0.9155529878874847,17.394650063845535
LC25000,lungn2807.jpeg,22.715004229266768,0.9415519923898689,18.654773011165005
LC25000,lungn4231.jpeg,21.65554952669567,0.9287009281867015,21.074763228601206
LC25000,lungn2128.jpeg,21.66436145511781,0.9129292774991931,21.05339349646975
LC25000,lungn4773.jpeg,18.094273903398747,0.8989628042628383,31.75605059908857
LC25000,lungn3052.jpeg,17.88003586090528,0.9362071319720209,32.54905524110334
LC25000,lungn2067.jpeg,17.468041677483264,0.9025120850533622,34.130142108101325
LC25000,lungn1269.jpeg,19.118239393516703,0.896461406555903,28.224626967671206
LC25000,lungn4124.jpeg,21.474972786017222,0.929375171383787,21.51748659761693
LC25000,lungn4761.jpeg,20.999657696877993,0.908321815705048,22.7277945867664
LC25000,lungn3709.jpeg,23.67041071829852,0.9450750647600414,16.71166204757291
LC25000,lungn1693.jpeg,18.10853389256812,0.9103583182539294,31.70395813236101
LC25000,lungn2859.jpeg,18.524472481469438,0.8928972435135472,30.221537594738713
LC25000,lungn3611.jpeg,20.545902978234764,0.929155971757135,23.946664603501578
LC25000,lungn3582.jpeg,23.501061006082914,0.9381114294185066,17.040688202408713
LC25000,lungn1409.jpeg,22.889195694170226,0.9411423348919339,18.284386617218477
LC25000,lungn4265.jpeg,17.080281452018333,0.8906503300828557,35.68832028533667
LC25000,lungn1788.jpeg,18.254031104875224,0.9114871679118316,31.177308847869515
LC25000,lungn3347.jpeg,18.837302551694574,0.9051092965281679,29.15244957667106
LC25000,lungn1877.jpeg,17.916789220609378,0.9064274621567097,32.411618573788815
LC25000,lungn2993.jpeg,23.416738666431026,0.9389328257108819,17.20692426173806
LC25000,lungn2289.jpeg,22.171290477162557,0.9371664227101314,19.85983594285055
LC25000,lungn3315.jpeg,23.967867197282867,0.9441201456900213,16.1490441020954
LC25000,lungn2005.jpeg,20.68754396200632,0.9085905245440259,23.55933254278766
LC25000,lungn2431.jpeg,21.354640120212235,0.9320924005020363,21.81766024468106
LC25000,lungn1287.jpeg,20.85923873151033,0.9161381101685132,23.098205659653264
LC25000,lungn4504.jpeg,16.991871612886982,0.9369199256774946,36.053430952796475
LC25000,lungn4861.jpeg,21.2386066035888,0.9221651103107265,22.111074621190685
LC25000,lungn1721.jpeg,20.315824646202614,0.9203807475624494,24.589457546131708
LC25000,lungn2578.jpeg,24.603406736032625,0.9345479020352839,15.009625057136851
LC25000,lungn1924.jpeg,17.889266231823193,0.9317890135507491,32.51448419710243
LC25000,lungn3997.jpeg,19.0562156159261,0.877887961631762,28.426893316323216
LC25000,lungn2729.jpeg,18.048376611739705,0.9086722548392009,31.924297539385993
LC25000,lungn1415.jpeg,19.991683270116546,0.8948911670223807,25.52442791525628
LC25000,lungn2998.jpeg,18.205143858343046,0.8727032747143916,31.35328047504386
LC25000,lungn3649.jpeg,21.80374640461895,0.91956786354311,20.718240027450918
LC25000,lungn4838.jpeg,19.74951972738298,0.9023446436539667,26.246064638233317
LC25000,lungn2323.jpeg,19.610529353344404,0.8947030377766568,26.669428714125573
LC25000,lungn4045.jpeg,23.52943596152039,0.9321227819895194,16.985110725034687
LC25000,lungn4510.jpeg,21.64650955682471,0.9333520208959394,21.096708522377465
LC25000,lungn3830.jpeg,17.79424031484449,0.9446210448980183,32.87215413952261
LC25000,lungn4574.jpeg,19.59488624881425,0.9067740169333024,26.717503071706503
LC25000,lungn4662.jpeg,20.468451962921733,0.9215921109955815,24.16114892633798
LC25000,lungn4116.jpeg,19.556447875374595,0.9169777644525339,26.83600021388704
LC25000,lungn3994.jpeg,20.086019235142317,0.9267820331663429,25.2487114247732
LC25000,lungn2319.jpeg,17.698151487199212,0.8916978013036118,33.23782570219081
LC25000,lungn1531.jpeg,19.251714803322226,0.8593824806350744,27.79421676788859
LC25000,lungn3026.jpeg,23.39219115410583,0.9456886811041038,17.255622164620963
LC25000,lungn1834.jpeg,25.0651715287513,0.9565095196394003,14.2325134859157
LC25000,lungn3300.jpeg,18.68725386219565,0.8886828040182815,29.660433034542596
LC25000,lungn4529.jpeg,21.53070652261249,0.9178823515464276,21.379859865926306
LC25000,lungn4541.jpeg,19.072680703519307,0.900305779485748,28.37305796197206
LC25000,lungn4703.jpeg,19.416393728770036,0.9249104128444672,27.272220149864392
LC25000,lungn4665.jpeg,23.10685551054018,0.9190800174936361,17.831891168925676
LC25000,lungn1305.jpeg,21.477368373303168,0.9400288722404535,21.511552846242
LC25000,lungn4626.jpeg,24.567410257788325,0.9496292866322609,15.071957733224618
LC25000,lungn1763.jpeg,21.310173055561606,0.9355021585628217,21.929641280451268
LC25000,lungn2138.jpeg,19.576477628322817,0.9074111349474991,26.77418741274804
LC25000,lungn3971.jpeg,24.235891847303538,0.931179290275782,15.658335280856736
LC25000,lungn2287.jpeg,19.640489151099892,0.8878028314205162,26.5775976739832
LC25000,lungn3476.jpeg,18.974816834435696,0.9059046485639621,28.69454473835135
LC25000,lungn1932.jpeg,22.331461764527326,0.944438404868607,19.49696859795721
LC25000,lungn1491.jpeg,23.13447211791184,0.9347577166747586,17.775285074529585
LC25000,lungn4667.jpeg,21.828357190289363,0.9226439108498093,20.65961960995905
LC25000,lungn2816.jpeg,23.40296608539056,0.9404324993117577,17.234229667632082
LC25000,lungn3125.jpeg,18.820094769479347,0.9143191071657529,29.210261299570117
LC25000,lungn3588.jpeg,22.740882388438635,0.9477625781794932,18.599276938715878
LC25000,lungn2972.jpeg,19.056850968885534,0.9050142378381412,28.424814030147562
LC25000,lungn4467.jpeg,23.03985376955971,0.9310817339902188,17.969975787874734
LC25000,lungn1394.jpeg,19.099539322566727,0.9070204113773546,28.285457937956572
LC25000,lungn4140.jpeg,21.440974759944904,0.9384964610955508,21.601874689032357
LC25000,lungn3550.jpeg,21.564112888566946,0.9242850911415599,21.297789779607342
LC25000,lungn1340.jpeg,19.077286594863004,0.8921285486945246,28.358016488415807
LC25000,lungn1520.jpeg,17.887735691406302,0.9392901967313224,32.52021407844455
LC25000,lungn3041.jpeg,23.745609425243366,0.9229143728486225,16.567604141096936
LC25000,lungn4963.jpeg,22.673986532622322,0.9333743454525679,18.743075465905942
LC25000,lungn2828.jpeg,20.602864831805427,0.9114645587803117,23.790136771701906
LC25000,lungn3778.jpeg,21.226769473153972,0.9236224543713872,22.141228135714318
LC25000,lungn4934.jpeg,18.559687866057057,0.8912762120745327,30.099257829034986
LC25000,lungn4322.jpeg,21.286889856463414,0.9251157983715418,21.988504238447092
LC25000,lungn1952.jpeg,19.764590517825294,0.9090914059726454,26.200564868069627
LC25000,lungn3366.jpeg,20.111756363415473,0.9160611393410014,25.17400779066652
LC25000,lungn3282.jpeg,18.407769814890322,0.9023352052361342,30.630330982282338
LC25000,lungn3223.jpeg,24.092893348050804,0.9328583864394213,15.91825703414251
LC25000,lungn3935.jpeg,17.687832781920207,0.9077803888017698,33.27733519919145
LC25000,lungn4159.jpeg,19.775192559015363,0.9003456082268989,26.168603834837604
LC25000,lungn3839.jpeg,21.771361780292047,0.9275465158616779,20.795630461751372
LC25000,lungn3189.jpeg,21.33328084929468,0.9262261950054387,21.871377570335678
LC25000,lungn3577.jpeg,22.127504909922596,0.9328767321527804,19.96020213071578
LC25000,lungn2260.jpeg,17.775976634775642,0.9047763208796872,32.94134660736846
LC25000,lungn4911.jpeg,24.713161384238084,0.9301513393944573,14.821157117935343
LC25000,lungn1557.jpeg,20.903858023477415,0.9250467896528333,22.97985474828347
LC25000,lungn3789.jpeg,16.93623565321285,0.887535704704196,36.28510613748917
LC25000,lungn1473.jpeg,19.18779245073139,0.9131054507571198,27.999518173351035
LC25000,lungn4607.jpeg,20.17527223312349,0.903245824212017,24.990593413518507
LC25000,lungn3925.jpeg,19.801215639954293,0.8954347759310864,26.090319558116565
LC25000,lungn4343.jpeg,23.048258555741473,0.9177888711387046,17.952595788690825
LC25000,lungn4993.jpeg,19.903544795286507,0.9080505953530773,25.784750930665584
LC25000,lungn3487.jpeg,17.900181938381493,0.9063629179210891,32.4736483517906
LC25000,lungn2621.jpeg,20.231070185351314,0.8941757764330106,24.830568971891196
LC25000,lungn4371.jpeg,20.502130002283007,0.9260429703510503,24.067649618348366
LC25000,lungn1965.jpeg,19.343467757069256,0.9118319708553106,27.50215925480027
LC25000,lungn1923.jpeg,20.46432169093204,0.9338462662154257,24.17264065037556
LC25000,lungn2041.jpeg,20.4437343934516,0.921645983202399,24.230002601222104
LC25000,lungn2529.jpeg,24.567410257788325,0.9496292866322609,15.071957733224618
LC25000,lungn2925.jpeg,23.383763779228413,0.9450561724900295,17.272372338911985
LC25000,lungn4895.jpeg,18.864562685424875,0.9025861922703204,29.061099818328017
LC25000,lungn1628.jpeg,17.70981972677156,0.8996717408780052,33.19320545588776
LC25000,lungn2079.jpeg,20.491010656575057,0.9050909851645677,24.098479838050345
LC25000,lungn2458.jpeg,17.568361796539126,0.899439039632912,33.73821415494413
LC25000,lungn2988.jpeg,21.66677533843933,0.9416570645119311,21.047543390553567
LC25000,lungn2499.jpeg,19.081579648568937,0.9025931363650014,28.344003829744764
LC25000,lungn4457.jpeg,20.773056364078517,0.9171156700595576,23.32852939623222
LC25000,lungn1518.jpeg,20.644366849664422,0.9241218373739905,23.676736340094514
LC25000,lungn3288.jpeg,19.41345269028,0.9168821702199641,27.2814560754117
LC25000,lungn2202.jpeg,18.510674816727118,0.8943772116192771,30.26958310663183
LC25000,lungn3038.jpeg,19.110706957457715,0.8927746650175618,28.24911408612228
LC25000,lungn2899.jpeg,20.999657696877993,0.908321815705048,22.7277945867664
LC25000,lungn3108.jpeg,22.15441634776083,0.9198427201261635,19.898455264968838
LC25000,lungn1617.jpeg,20.029657394596555,0.9128403108837823,25.41308041479072
LC25000,lungn4899.jpeg,23.56524664983414,0.9358082689255806,16.91522768578765
LC25000,lungn4958.jpeg,18.31669835587394,0.9027295027696498,30.953179244295722
LC25000,lungn4226.jpeg,19.035384638479155,0.9080352702068163,28.495150068542316
LC25000,lungn3653.jpeg,18.655058298153186,0.8820674086971495,29.770577925190153
LC25000,lungn1674.jpeg,23.454069680085368,0.9506784825478221,17.133129458074105
LC25000,lungn4599.jpeg,19.492035551518278,0.9030380932931542,27.03574881695056
LC25000,lungn1867.jpeg,19.335600786574197,0.8986096212433958,27.527079751610266
LC25000,lungn4275.jpeg,20.79262829717989,0.9298265609375012,23.276022351985503
LC25000,lungn2881.jpeg,17.17329197735301,0.9461659479695136,35.308200294592716
LC25000,lungn4126.jpeg,22.0711538472015,0.9123829663927531,20.090118021951966
LC25000,lungn2558.jpeg,22.51969446398574,0.9389458866165907,19.078993376450562
LC25000,lungn1866.jpeg,20.776073310081024,0.9220676100805587,23.32042790118168
LC25000,lungn1408.jpeg,19.88203711996568,0.9205669077680895,25.84867728067286
LC25000,lungn3250.jpeg,22.14642565852938,0.9292980155619582,19.9167695124838
LC25000,lungn3963.jpeg,18.320045362478062,0.9057212983602584,30.941254094241344
LC25000,lungn3695.jpeg,17.87219121239569,0.9391836361472142,32.57846515144887
LC25000,lungn4516.jpeg,22.68128094520928,0.9257159325132717,18.727341633365313
LC25000,lungn3507.jpeg,22.266801833343834,0.941746894236985,19.64265047361892
LC25000,lungn4988.jpeg,19.797325902933057,0.913167848042287,26.10200600740635
LC25000,lungn1589.jpeg,18.419326157430763,0.8978832438992591,30.58960524902353
LC25000,lungn3354.jpeg,20.492653087071385,0.9082341666766537,24.093923443950008
LC25000,lungn2492.jpeg,22.546632791954604,0.9322698211960098,19.019913646408224
LC25000,lungn3914.jpeg,17.389857416747414,0.8929328699795928,34.43874443499655
LC25000,lungn4737.jpeg,18.141239671919138,0.9035849074485331,31.584804772395035
LC25000,lungn4211.jpeg,20.033600921674307,0.9217818908621064,25.401545105421565
LC25000,lungn2660.jpeg,17.14731210443385,0.893262503389868,35.413966751408665
LC25000,lungn4824.jpeg,21.57801890801111,0.9048496550521907,21.263719518867212
LC25000,lungn1583.jpeg,21.84539498772086,0.9273580862879048,20.61913447521015
LC25000,lungn4734.jpeg,19.918560746647408,0.9103812015094371,25.740213399232637
LC25000,lungn4017.jpeg,19.034646551618316,0.9200337007641836,28.497571557918974
LC25000,lungn3962.jpeg,17.716271590970628,0.9352101920480528,33.16855875365889
LC25000,lungn2052.jpeg,21.38429339360681,0.9194392690106613,21.743302640509718
LC25000,lungn3525.jpeg,19.55984344611541,0.8882688271919535,26.8255112793273
LC25000,lungn4928.jpeg,21.895066773368445,0.93238744373336,20.501556847372637
LC25000,lungn4019.jpeg,23.537626032735986,0.9252807374888011,16.969102727165325
LC25000,lungn3436.jpeg,22.82540838885822,0.9306755434065527,18.419157478281786
LC25000,lungn2271.jpeg,18.17945134102648,0.9359089592294705,31.446159534686824
LC25000,lungn2956.jpeg,22.03430655177964,0.9247782170676038,20.17552538347043
LC25000,lungn2389.jpeg,20.021049907518815,0.9203583948579893,25.438276588165433
LC25000,lungn2300.jpeg,18.39130507415504,0.8807016549196681,30.688448085959966
LC25000,lungn2058.jpeg,20.66312941124997,0.9175165465407824,23.62564695422954
LC25000,lungn3490.jpeg,19.909250577357845,0.912384947957953,25.76781842705041
LC25000,lungn1289.jpeg,22.18010389355927,0.9157148488679919,19.83969474377624
LC25000,lungn2007.jpeg,21.432339503133186,0.9220546959600785,21.62336131840951
LC25000,lungn1554.jpeg,20.191780143666463,0.9091450828141127,24.94314281047777
LC25000,lungn1884.jpeg,25.232462526300225,0.9591087942870172,13.961016941996872
LC25000,lungn1895.jpeg,22.469304372427402,0.9421208621505172,19.18999942898149
LC25000,lungn4513.jpeg,21.084397417395802,0.9342094547327852,22.507139854860565
LC25000,lungn1344.jpeg,18.611190986001237,0.9166962816328494,29.92131189182204
LC25000,lungn2390.jpeg,21.724269322262128,0.9160732728060964,20.908684736217772
LC25000,lungn1479.jpeg,19.872934988359876,0.9160883294009877,25.875778866326304
LC25000,lungn2068.jpeg,21.257024000971974,0.9222372457245068,22.06424038428134
LC25000,lungn4608.jpeg,20.056421108801853,0.9061005378857802,25.33489595022094
LC25000,lungn2061.jpeg,19.340822707826998,0.8911972720712749,27.51053555772763
LC25000,lungn2819.jpeg,18.701197834348942,0.8867387085358814,29.61285558750403
LC25000,lungn2606.jpeg,22.542339225454832,0.9334660853186313,19.02931780124823
LC25000,lungn4585.jpeg,22.348157143950008,0.9333463054367804,19.459528949608384
LC25000,lungn1362.jpeg,20.743469965445588,0.9127540046732857,23.40812792297269
LC25000,lungn4254.jpeg,24.982282160974094,0.9403186735719675,14.368984370414056
LC25000,lungn1472.jpeg,18.397737111288443,0.9155740156865261,30.665731222287356
LC25000,lungn1708.jpeg,21.759415878945802,0.9327942762867897,20.824250841380714
LC25000,lungn3080.jpeg,19.721364621504062,0.8998698892073564,26.331278671178076
LC25000,lungn1297.jpeg,24.83191998881694,0.9422359683467469,14.619892558062395
LC25000,lungn1654.jpeg,19.747077296118796,0.9020135219636013,26.253445945762138
LC25000,lungn2698.jpeg,17.927042721378292,0.9352264247917356,32.373379948690875
LC25000,lungn4720.jpeg,19.493470078855214,0.9216337549032022,27.031284067813978
LC25000,lungn1368.jpeg,24.26273208191709,0.9359857281010889,15.610024199804508
LC25000,lungn1640.jpeg,21.03185077624499,0.9159236282162205,22.643712993900483
LC25000,lungn2247.jpeg,21.319150433824067,0.9218553955932509,21.906987414301142
LC25000,lungn1705.jpeg,17.669588992123437,0.8931504863157252,33.34730416723483
LC25000,lungn2612.jpeg,21.030257528262112,0.9165611971840445,22.64786689874558
LC25000,lungn4168.jpeg,22.336008183128722,0.9244543197354803,19.486766052236263
LC25000,lungn3412.jpeg,19.609625361923197,0.8837346653327341,26.67220450225936
LC25000,lungn3733.jpeg,20.592307081503694,0.9199651274635393,23.81907140540413
LC25000,lungn4618.jpeg,19.890331674811655,0.9138624358106345,25.824004974076235
LC25000,lungn4506.jpeg,19.145836101008793,0.8987177777598955,28.13509431764414
LC25000,lungn4317.jpeg,19.632107460643805,0.915001135867081,26.603256843322143
LC25000,lungn4149.jpeg,20.109068359578618,0.924226286047631,25.181799543030458
LC25000,lungn2981.jpeg,19.105240605944267,0.9090056420977616,28.266897893555697
LC25000,lungn2961.jpeg,22.80006770136127,0.9295497262675667,18.472972995476237
LC25000,lungn1567.jpeg,24.38366713004556,0.9528230315863825,15.394189343326737
LC25000,lungn3262.jpeg,21.550607337772046,0.9135670555985196,21.330931130900996
LC25000,lungn2439.jpeg,20.537168652016533,0.9213473918144887,23.97075691720062
LC25000,lungn4492.jpeg,24.871515099190148,0.9440545032367401,14.553398639033242
LC25000,lungn2022.jpeg,20.884718394854982,0.9198815735637424,23.030547405591104
LC25000,lungn2474.jpeg,17.504519602275654,0.9372593166675379,33.98710711998301
LC25000,lungn3895.jpeg,23.175539751198894,0.9488008077302212,17.6914403665246
LC25000,lungn3526.jpeg,20.49549014942003,0.9109215485032675,24.086054957982363
LC25000,lungn4936.jpeg,18.363420740931197,0.9335908515757745,30.787125595165115
LC25000,lungn3999.jpeg,20.234458247638788,0.9053759313177229,24.820885322622654
LC25000,lungn2915.jpeg,22.649562418706136,0.9321521777099667,18.795853852464
LC25000,lungn1698.jpeg,21.160726099123075,0.9115656472937516,22.310221161809345
LC25000,lungn2047.jpeg,23.199499878943143,0.9326809741065812,17.642705570848943
LC25000,lungn2602.jpeg,19.593397011645113,0.8953810869831346,26.722084307650658
LC25000,lungn1278.jpeg,18.337585028404334,0.8984310756606204,30.878836574873954
LC25000,lungn4798.jpeg,17.00923854276464,0.937196919417374,35.98141623839926
LC25000,lungn3841.jpeg,24.316996267841,0.936396571846447,15.512806204128868
LC25000,lungn1793.jpeg,18.535503903014817,0.8923081329843661,30.183179416424373
LC25000,lungn3061.jpeg,25.26207922846475,0.9444917608723616,13.913494446528443
LC25000,lungn2799.jpeg,20.54493689912043,0.912374626798595,23.949328194692747
LC25000,lungn2025.jpeg,21.645082324319638,0.9303902513662526,21.100175338479957
LC25000,lungn3218.jpeg,20.122905506828104,0.9017287567463831,25.141715350883814
LC25000,lungn2380.jpeg,24.030813220834546,0.9243624622813537,16.032436164750774
LC25000,lungn2479.jpeg,23.80212368629931,0.9262346734848119,16.46015786575033
LC25000,lungn1393.jpeg,19.00204932392186,0.8819543078354304,28.604720872568482
LC25000,lungn3903.jpeg,23.4105535109397,0.9357620684952862,17.219181544368087
LC25000,lungn4756.jpeg,18.185993414398162,0.89665616408205,31.42248370673147
LC25000,lungn4359.jpeg,20.001733569447907,0.9086830930910946,25.494911101609926
LC25000,lungn2385.jpeg,22.09094607332299,0.9229523305254691,20.04439150588739
LC25000,lungn1253.jpeg,17.32537468486511,0.9028043716093889,34.695363841835295
LC25000,lungn3467.jpeg,19.00545731490804,0.882733346940015,28.593499741176142
LC25000,lungn1649.jpeg,19.251377385508903,0.9067270349067039,27.795296501386836
LC25000,lungn3353.jpeg,17.361431460189543,0.9085104960452494,34.55163533446752
LC25000,lungn4472.jpeg,23.73336253749318,0.9286338596752689,16.5909805259013
LC25000,lungn2562.jpeg,19.768630700478024,0.9070629475631068,26.18838068694198
LC25000,lungn1392.jpeg,20.52259351671799,0.9172034377906503,24.011014200619403
LC25000,lungn4028.jpeg,20.63547830105498,0.9131662403286539,23.700977902954026
LC25000,lungn4769.jpeg,21.191484858483843,0.9062793438316522,22.231355193324013
LC25000,lungn3225.jpeg,19.39289757843174,0.8869508052918286,27.34609394922234
LC25000,lungn3312.jpeg,21.286889856463414,0.9251157983715418,21.988504238447092
LC25000,lungn4871.jpeg,22.848192891773238,0.9456984605870581,18.370904344457184
LC25000,lungn3610.jpeg,19.300534386489765,0.9020909564247458,27.638435841419682
LC25000,lungn3748.jpeg,24.361810322428525,0.9587896247327441,15.432975413724456
LC25000,lungn2835.jpeg,22.12662860997024,0.9275414141114467,19.962215972389448
LC25000,lungn4762.jpeg,24.549360481052233,0.9570761272495755,15.103310690993135
LC25000,lungn2346.jpeg,15.577740047311938,0.8740757433809095,42.4280603641134
LC25000,lungn4787.jpeg,17.95651598671791,0.906890848157385,32.263715624133056
LC25000,lungn2051.jpeg,23.810298980994304,0.9289404782273104,16.44467259727041
LC25000,lungn3527.jpeg,20.71098943706255,0.9108095318846553,23.495825526758644
LC25000,lungn3297.jpeg,19.03930791886335,0.8947041829771974,28.482282161642466
LC25000,lungn2032.jpeg,20.12749195263003,0.919244981791517,25.128443172570933
LC25000,lungn1841.jpeg,19.565805003395095,0.888955878309735,26.80710591613241
LC25000,lungn4290.jpeg,17.261788714772322,0.8934794544204783,34.950286864703905
LC25000,lungn1696.jpeg,20.644025865888587,0.9154294376624348,23.677665840901508
